ID_Cliente,Ingreso_Mensual,Tipo_Vivienda,Mora_Previa,Estado_Credito,Puntaje_Psicometrico
FT-08697,4.02,Alquilada,0,1,73
FT-08698,3.69,Propia,1,0,62
FT-08699,2.33,Propia,0,0,59
FT-08700,3.13,Propia,0,0,73
FT-08701,1.88,Alquilada,1,1,61
FT-08702,4.67,Propia,0,0,76
FT-08703,1.98,Propia,0,0,57
FT-08704,4.0,Alquilada,0,0,67
FT-08705,3.04,Propia,1,0,81
FT-08706,3.91,Alquilada,0,0,100
FT-08707,2.39,Propia,0,0,74
FT-08708,2.09,Propia,0,0,80
FT-08709,3.66,Propia,0,0,78
FT-08710,3.77,Propia,0,0,76
FT-08711,2.86,Propia,0,0,81
FT-08712,6.4,Propia,1,0,62
FT-08713,3.01,Propia,0,0,69
FT-08714,2.99,Alquilada,0,0,76
FT-08715,4.98,Propia,1,1,50
FT-08716,3.78,Propia,0,0,78
FT-08717,3.01,Alquilada,0,0,52
FT-08718,4.5,Propia,0,0,82
FT-08719,4.49,Propia,0,0,71
FT-08720,3.98,Propia,0,0,81
FT-08721,4.21,Propia,0,0,84
FT-08722,3.87,Propia,0,0,89
FT-08723,3.79,Propia,0,0,76
FT-08724,2.41,Propia,0,0,54
FT-08725,4.06,Propia,0,0,54
FT-08726,5.28,Propia,0,0,59
FT-08727,4.21,Alquilada,0,0,81
FT-08728,3.52,Propia,0,0,58
FT-08729,5.19,Alquilada,0,0,70
FT-08730,4.21,Propia,0,0,68
FT-08731,3.0,Propia,0,0,77
FT-08732,5.19,Propia,0,0,81
FT-08733,3.29,Propia,0,0,74
FT-08734,2.65,Propia,0,0,82
FT-08735,2.88,Propia,0,0,61
FT-08736,2.85,Alquilada,1,1,34
FT-08737,2.36,Propia,0,0,74
FT-08738,5.92,Propia,0,0,81
FT-08739,2.06,Alquilada,0,0,67
FT-08740,4.68,Propia,0,0,50
FT-08741,4.28,Propia,0,0,80
FT-08742,4.19,Alquilada,0,0,71
FT-08743,4.48,Propia,0,0,86
FT-08744,3.64,Alquilada,0,0,78
FT-08745,4.69,Propia,0,0,100
FT-08746,3.75,Propia,0,0,87
FT-08747,3.4,Alquilada,0,0,70
FT-08748,2.46,Propia,0,0,56
FT-08749,4.34,Alquilada,0,0,63
FT-08750,4.37,Propia,0,0,63
FT-08751,3.86,Propia,0,0,67
FT-08752,5.02,Propia,0,0,72
FT-08753,5.64,Alquilada,0,0,76
FT-08754,3.24,Propia,0,0,88
FT-08755,2.38,Propia,0,1,35
FT-08756,2.44,Propia,0,0,58
FT-08757,3.96,Propia,0,0,82
FT-08758,3.65,Propia,0,0,88
FT-08759,5.07,Alquilada,0,0,68
FT-08760,3.32,Alquilada,0,0,84
FT-08761,5.74,Propia,0,0,81
FT-08762,3.58,Alquilada,1,0,54
FT-08763,2.46,Alquilada,0,0,66
FT-08764,1.18,Alquilada,0,1,43
FT-08765,4.91,Propia,0,0,95
FT-08766,2.36,Propia,0,0,79
FT-08767,4.55,Propia,0,0,67
FT-08768,4.88,Propia,0,0,65
FT-08769,2.98,Alquilada,0,0,56
FT-08770,4.25,Propia,0,0,85
FT-08771,6.39,Alquilada,0,0,77
FT-08772,3.68,Alquilada,0,0,80
FT-08773,2.21,Alquilada,0,0,59
FT-08774,3.14,Propia,0,0,81
FT-08775,2.39,Alquilada,1,1,51
FT-08776,5.01,Alquilada,0,0,65
FT-08777,0.65,Alquilada,1,1,38
FT-08778,5.59,Alquilada,0,0,60
FT-08779,5.7,Propia,0,0,75
FT-08780,3.34,Propia,0,0,70
FT-08781,2.43,Alquilada,0,0,85
FT-08782,5.42,Propia,0,0,83
FT-08783,6.99,Alquilada,0,0,74
FT-08784,3.01,Alquilada,0,0,76
FT-08785,4.91,Propia,0,0,80
FT-08786,3.04,Propia,0,0,73
FT-08787,2.99,Propia,0,0,64
FT-08788,4.25,Propia,0,0,68
FT-08789,2.88,Alquilada,0,0,60
FT-08790,3.82,Propia,0,0,83
FT-08791,4.98,Alquilada,1,1,52
FT-08792,2.27,Alquilada,0,0,68
FT-08793,5.13,Propia,0,0,65
FT-08794,4.14,Propia,0,0,76
FT-08795,4.5,Propia,0,0,57
FT-08796,4.01,Propia,0,0,61
FT-08797,6.04,Alquilada,0,0,73
FT-08798,4.42,Propia,0,0,100
FT-08799,3.44,Propia,0,0,78
FT-08800,4.15,Propia,0,0,75
FT-08801,3.37,Propia,0,0,60
FT-08802,3.06,Alquilada,0,0,63
FT-08803,5.57,Propia,0,0,88
FT-08804,4.39,Alquilada,1,1,27
FT-08805,2.09,Propia,0,0,74
FT-08806,4.52,Propia,0,0,80
FT-08807,3.44,Propia,0,0,68
FT-08808,6.44,Propia,0,0,67
FT-08809,4.77,Alquilada,0,0,54
FT-08810,6.33,Propia,0,0,60
FT-08811,5.09,Alquilada,0,0,79
FT-08812,5.62,Propia,0,0,68
FT-08813,4.43,Alquilada,0,0,80
FT-08814,5.2,Alquilada,0,0,56
FT-08815,2.92,Alquilada,0,0,82
FT-08816,5.08,Propia,0,0,73
FT-08817,2.41,Alquilada,0,0,57
FT-08818,3.83,Propia,1,0,85
FT-08819,3.19,Propia,0,0,58
FT-08820,4.26,Alquilada,0,0,85
FT-08821,3.35,Alquilada,0,0,73
FT-08822,2.08,Propia,0,1,63
FT-08823,2.37,Alquilada,0,0,93
FT-08824,2.52,Propia,0,0,77
FT-08825,4.3,Alquilada,0,0,86
FT-08826,4.36,Propia,0,0,78
FT-08827,3.34,Alquilada,0,0,71
FT-08828,4.57,Propia,0,0,63
FT-08829,3.7,Propia,0,0,71
FT-08830,4.46,Alquilada,0,0,75
FT-08831,3.91,Propia,0,0,82
FT-08832,5.15,Propia,0,0,69
FT-08833,2.9,Propia,0,0,79
FT-08834,1.96,Propia,0,0,91
FT-08835,1.36,Propia,0,1,36
FT-08836,4.05,Propia,0,0,51
FT-08837,2.68,Alquilada,0,0,74
FT-08838,2.84,Propia,0,0,72
FT-08839,3.3,Propia,1,1,61
FT-08840,4.77,Alquilada,0,0,55
FT-08841,3.66,Propia,0,0,76
FT-08842,2.17,Propia,1,0,67
FT-08843,4.66,Propia,0,0,72
FT-08844,4.03,Alquilada,0,0,83
FT-08845,3.21,Alquilada,0,0,64
FT-08846,5.33,Propia,0,0,72
FT-08847,1.15,Alquilada,0,1,44
FT-08848,3.83,Alquilada,0,0,71
FT-08849,4.68,Propia,0,0,68
FT-08850,2.42,Propia,0,0,69
FT-08851,1.92,Propia,1,1,50
FT-08852,6.65,Alquilada,0,0,68
FT-08853,4.75,Propia,0,0,76
FT-08854,6.05,Propia,0,0,74
FT-08855,5.2,Alquilada,0,0,74
FT-08856,4.33,Propia,0,0,78
FT-08857,6.96,Alquilada,0,0,66
FT-08858,4.17,Alquilada,0,0,88
FT-08859,3.73,Propia,0,0,63
FT-08860,5.2,Propia,1,0,71
FT-08861,5.36,Propia,0,0,60
FT-08862,4.54,Propia,0,0,83
FT-08863,3.21,Propia,0,0,63
FT-08864,5.19,Propia,0,0,81
FT-08865,3.19,Propia,0,0,76
FT-08866,3.95,Propia,1,0,75
FT-08867,2.83,Propia,0,0,85
FT-08868,2.9,Propia,0,0,66
FT-08869,1.74,Propia,0,0,89
FT-08870,3.69,Alquilada,0,0,69
FT-08871,3.32,Alquilada,1,1,44
FT-08872,6.87,Alquilada,0,0,71
FT-08873,3.1,Propia,0,0,80
FT-08874,4.0,Propia,0,0,62
FT-08875,1.45,Alquilada,1,1,57
FT-08876,4.43,Alquilada,0,0,73
FT-08877,3.51,Alquilada,0,0,78
FT-08878,4.78,Alquilada,0,0,77
FT-08879,2.77,Propia,0,0,64
FT-08880,3.88,Propia,0,0,87
FT-08881,4.35,Propia,0,0,72
FT-08882,5.47,Alquilada,0,0,81
FT-08883,4.81,Propia,0,0,59
FT-08884,3.85,Alquilada,0,0,68
FT-08885,2.9,Propia,0,0,85
FT-08886,7.17,Alquilada,0,0,91
FT-08887,3.03,Alquilada,0,0,78
FT-08888,2.5,Alquilada,0,0,72
FT-08889,3.14,Alquilada,0,0,61
FT-08890,2.32,Propia,0,0,82
FT-08891,4.33,Alquilada,0,0,76
FT-08892,3.84,Alquilada,0,0,47
FT-08893,0.38,Alquilada,1,1,50
FT-08894,3.72,Alquilada,0,0,77
FT-08895,3.21,Propia,0,0,64
FT-08896,1.89,Propia,0,0,62
FT-08897,5.21,Propia,0,0,72
FT-08898,3.31,Alquilada,0,0,77
FT-08899,2.36,Propia,0,0,89
FT-08900,2.87,Propia,1,1,12
FT-08901,5.84,Propia,0,0,78
FT-08902,2.49,Alquilada,0,1,50
FT-08903,3.4,Propia,0,0,68
FT-08904,4.5,Propia,0,0,75
FT-08905,3.21,Propia,0,0,71
FT-08906,2.3,Propia,0,0,58
FT-08907,3.1,Propia,0,0,79
FT-08908,4.17,Alquilada,0,0,81
FT-08909,3.1,Alquilada,0,0,99
FT-08910,4.22,Alquilada,1,1,52
FT-08911,2.62,Propia,0,0,75
FT-08912,4.37,Propia,0,0,76
FT-08913,4.13,Propia,0,0,58
FT-08914,4.56,Alquilada,0,0,59
FT-08915,3.58,Alquilada,0,0,72
FT-08916,3.3,Propia,0,0,48
FT-08917,2.9,Propia,0,0,61
FT-08918,3.44,Alquilada,0,0,68
FT-08919,2.11,Propia,0,0,84
FT-08920,4.24,Propia,0,0,76
FT-08921,3.33,Propia,0,0,56
FT-08922,5.42,Alquilada,0,0,73
FT-08923,3.77,Propia,0,0,79
FT-08924,1.87,Propia,1,0,81
FT-08925,4.05,Propia,0,0,85
FT-08926,7.24,Propia,0,0,86
FT-08927,4.36,Propia,0,0,79
FT-08928,4.95,Propia,1,0,78
FT-08929,5.61,Propia,0,0,76
FT-08930,2.07,Alquilada,0,1,22
FT-08931,3.63,Propia,0,0,64
FT-08932,2.87,Alquilada,0,0,71
FT-08933,4.75,Propia,0,0,65
FT-08934,2.88,Alquilada,0,0,78
FT-08935,3.57,Propia,0,0,70
FT-08936,4.88,Propia,0,0,84
FT-08937,4.73,Alquilada,1,0,74
FT-08938,1.7,Alquilada,0,1,58
FT-08939,5.63,Propia,0,0,50
FT-08940,4.87,Propia,0,0,65
FT-08941,3.11,Propia,0,0,83
FT-08942,2.33,Alquilada,0,0,73
FT-08943,2.77,Alquilada,0,0,85
FT-08944,2.1,Alquilada,1,1,31
FT-08945,4.35,Propia,1,0,63
FT-08946,5.66,Propia,0,0,93
FT-08947,4.5,Alquilada,0,0,66
FT-08948,4.78,Propia,1,1,80
FT-08949,4.22,Propia,0,0,82
FT-08950,3.07,Alquilada,0,0,63
FT-08951,3.02,Alquilada,0,0,59
FT-08952,2.78,Alquilada,0,0,65
FT-08953,3.07,Alquilada,0,0,82
FT-08954,5.71,Propia,0,0,97
FT-08955,4.7,Alquilada,0,0,73
FT-08956,3.6,Propia,0,0,65
FT-08957,4.39,Alquilada,0,0,87
FT-08958,4.37,Propia,0,0,66
FT-08959,5.87,Alquilada,0,0,68
FT-08960,3.48,Alquilada,0,0,78
FT-08961,4.13,Alquilada,0,0,86
FT-08962,4.92,Propia,0,0,74
FT-08963,3.06,Alquilada,0,0,69
FT-08964,6.05,Alquilada,0,0,99
FT-08965,4.84,Alquilada,0,0,66
FT-08966,2.77,Alquilada,0,0,67
FT-08967,6.74,Propia,0,0,69
FT-08968,5.64,Alquilada,0,0,79
FT-08969,4.64,Propia,0,0,68
FT-08970,1.96,Propia,0,0,82
FT-08971,3.24,Propia,0,0,72
FT-08972,4.04,Alquilada,1,0,69
FT-08973,4.14,Propia,0,0,67
FT-08974,3.93,Alquilada,0,0,73
FT-08975,2.5,Propia,0,0,78
FT-08976,3.54,Propia,0,0,73
FT-08977,3.65,Alquilada,0,0,76
FT-08978,1.82,Propia,0,0,64
FT-08979,4.63,Propia,0,0,65
FT-08980,6.28,Propia,0,0,73
FT-08981,3.74,Propia,0,0,74
FT-08982,4.65,Propia,0,0,74
FT-08983,2.79,Propia,0,0,67
FT-08984,4.31,Propia,0,0,74
FT-08985,4.33,Alquilada,0,0,73
FT-08986,5.42,Propia,1,0,72
FT-08987,5.78,Propia,1,0,66
FT-08988,2.58,Alquilada,1,1,58
FT-08989,3.09,Propia,0,0,73
FT-08990,3.06,Propia,0,0,65
FT-08991,5.76,Propia,0,0,72
FT-08992,2.19,Propia,0,0,67
FT-08993,2.58,Propia,0,0,73
FT-08994,3.24,Propia,0,0,89
FT-08995,4.52,Propia,0,0,75
FT-08996,6.21,Propia,0,0,75
FT-08997,6.38,Alquilada,0,0,89
FT-08998,3.73,Alquilada,1,1,36
FT-08999,4.26,Propia,0,0,78
FT-09000,4.48,Alquilada,0,1,43
FT-09001,2.66,Alquilada,1,1,63
FT-09002,1.6,Alquilada,0,0,78
FT-09003,3.81,Propia,0,0,92
FT-09004,2.57,Propia,0,0,58
FT-09005,4.46,Propia,1,0,68
FT-09006,3.93,Propia,0,0,64
FT-09007,1.97,Propia,0,0,65
FT-09008,3.6,Propia,0,0,86
FT-09009,2.31,Propia,0,0,71
FT-09010,4.19,Propia,0,0,81
FT-09011,4.78,Propia,0,0,66
FT-09012,3.38,Alquilada,1,0,66
FT-09013,5.66,Propia,0,0,62
FT-09014,4.22,Propia,0,0,89
FT-09015,3.9,Alquilada,0,0,82
FT-09016,3.92,Alquilada,0,0,61
FT-09017,3.6,Alquilada,0,0,86
FT-09018,3.56,Propia,0,0,70
FT-09019,2.54,Propia,0,0,78
FT-09020,6.08,Propia,0,0,74
FT-09021,3.59,Alquilada,0,0,57
FT-09022,6.38,Propia,0,0,64
FT-09023,4.75,Propia,0,0,88
FT-09024,3.7,Alquilada,0,0,83
FT-09025,4.04,Alquilada,0,0,62
FT-09026,4.78,Propia,0,0,75
FT-09027,5.24,Propia,0,0,71
FT-09028,3.87,Propia,0,0,86
FT-09029,1.72,Alquilada,1,1,67
FT-09030,4.73,Alquilada,0,0,65
FT-09031,4.8,Propia,0,0,81
FT-09032,5.09,Propia,0,0,86
FT-09033,3.18,Alquilada,0,0,77
FT-09034,5.84,Propia,0,0,79
FT-09035,4.35,Propia,0,0,60
FT-09036,5.23,Alquilada,0,0,59
FT-09037,3.87,Alquilada,0,0,58
FT-09038,4.17,Propia,0,0,85
FT-09039,3.18,Alquilada,0,0,69
FT-09040,2.69,Propia,0,0,82
FT-09041,3.65,Alquilada,0,0,66
FT-09042,4.85,Propia,0,0,73
FT-09043,2.27,Alquilada,1,1,35
FT-09044,2.21,Propia,0,0,69
FT-09045,5.51,Alquilada,0,0,54
FT-09046,2.58,Propia,0,0,70
FT-09047,4.3,Propia,0,0,69
FT-09048,6.65,Alquilada,0,0,54
FT-09049,3.07,Alquilada,1,1,28
FT-09050,3.71,Alquilada,0,0,79
FT-09051,5.54,Propia,0,0,66
FT-09052,4.32,Propia,0,0,60
FT-09053,2.82,Alquilada,0,0,92
FT-09054,3.61,Propia,0,0,76
FT-09055,3.3,Alquilada,0,0,47
FT-09056,1.55,Alquilada,0,1,54
FT-09057,6.56,Propia,0,0,66
FT-09058,3.43,Propia,0,0,65
FT-09059,2.23,Propia,0,0,85
FT-09060,4.13,Propia,0,0,76
FT-09061,3.77,Alquilada,1,1,38
FT-09062,2.67,Propia,0,0,71
FT-09063,3.1,Alquilada,1,0,82
FT-09064,3.02,Propia,1,0,69
FT-09065,4.46,Alquilada,0,0,76
FT-09066,4.79,Alquilada,0,0,78
FT-09067,4.29,Alquilada,0,0,66
FT-09068,2.88,Propia,0,0,50
FT-09069,2.91,Alquilada,0,0,54
FT-09070,3.81,Propia,0,0,98
FT-09071,2.11,Alquilada,1,1,77
FT-09072,3.94,Alquilada,0,0,81
FT-09073,4.41,Propia,0,0,89
FT-09074,3.8,Propia,0,0,61
FT-09075,4.67,Propia,0,0,65
FT-09076,4.18,Propia,0,0,61
FT-09077,4.74,Propia,0,0,99
FT-09078,2.62,Alquilada,0,0,62
FT-09079,2.12,Propia,0,0,87
FT-09080,2.85,Propia,0,0,66
FT-09081,5.34,Propia,0,0,74
FT-09082,4.19,Propia,0,0,87
FT-09083,3.19,Propia,0,0,76
FT-09084,3.04,Propia,0,0,72
FT-09085,4.83,Propia,0,0,98
FT-09086,4.22,Propia,0,0,53
FT-09087,2.48,Propia,0,0,63
FT-09088,1.37,Alquilada,1,1,61
FT-09089,4.69,Alquilada,0,0,84
FT-09090,3.15,Propia,0,0,67
FT-09091,2.27,Propia,0,0,84
FT-09092,2.26,Alquilada,0,0,54
FT-09093,4.46,Propia,0,0,86
FT-09094,3.21,Alquilada,0,0,83
FT-09095,4.96,Propia,0,0,61
FT-09096,3.98,Propia,0,0,73
FT-09097,3.38,Propia,0,0,70
FT-09098,3.9,Propia,0,0,78
FT-09099,0.48,Alquilada,1,1,34
FT-09100,2.79,Propia,0,0,65
FT-09101,5.62,Propia,0,0,77
FT-09102,4.71,Propia,0,0,76
FT-09103,3.26,Alquilada,0,0,74
FT-09104,4.71,Alquilada,0,0,89
FT-09105,4.13,Alquilada,0,0,75
FT-09106,3.77,Propia,0,0,60
FT-09107,3.48,Propia,0,0,81
FT-09108,5.24,Alquilada,0,0,91
FT-09109,3.94,Alquilada,0,0,75
FT-09110,2.86,Propia,0,0,88
FT-09111,1.52,Alquilada,0,1,53
FT-09112,2.3,Propia,0,0,78
FT-09113,3.16,Propia,0,0,56
FT-09114,4.66,Alquilada,0,0,66
FT-09115,2.74,Propia,0,0,75
FT-09116,7.73,Propia,0,0,80
FT-09117,1.78,Alquilada,0,0,78
FT-09118,1.57,Alquilada,1,1,50
FT-09119,6.52,Alquilada,1,1,53
FT-09120,2.34,Alquilada,0,0,89
FT-09121,0.89,Propia,1,1,35
FT-09122,4.73,Propia,1,0,59
FT-09123,3.54,Propia,0,0,84
FT-09124,2.64,Alquilada,0,1,62
FT-09125,3.93,Alquilada,0,0,89
FT-09126,4.06,Propia,1,1,45
FT-09127,2.97,Propia,0,0,65
FT-09128,3.76,Propia,0,0,83
FT-09129,2.38,Propia,1,0,80
FT-09130,4.48,Alquilada,1,1,31
FT-09131,6.48,Propia,0,0,66
FT-09132,3.34,Propia,0,0,54
FT-09133,3.08,Propia,0,0,75
FT-09134,5.41,Alquilada,0,0,74
FT-09135,5.37,Propia,0,0,70
FT-09136,4.88,Propia,0,0,72
FT-09137,2.58,Propia,0,0,61
FT-09138,1.44,Propia,1,0,65
FT-09139,3.7,Propia,0,0,85
FT-09140,4.46,Alquilada,0,0,68
FT-09141,3.35,Alquilada,0,0,67
FT-09142,5.34,Alquilada,0,0,86
FT-09143,1.18,Alquilada,0,1,58
FT-09144,2.14,Propia,0,0,89
FT-09145,3.34,Alquilada,0,0,90
FT-09146,4.33,Propia,0,0,62
FT-09147,2.73,Alquilada,0,0,83
FT-09148,4.19,Alquilada,0,0,49
FT-09149,3.7,Propia,0,0,74
FT-09150,6.43,Propia,0,0,62
FT-09151,5.12,Propia,0,0,79
FT-09152,8.0,Propia,0,0,76
FT-09153,2.53,Alquilada,0,0,70
FT-09154,5.7,Propia,1,0,61
FT-09155,1.89,Propia,0,0,83
FT-09156,5.26,Alquilada,0,0,73
FT-09157,1.88,Alquilada,1,1,61
FT-09158,4.81,Alquilada,0,0,67
FT-09159,4.21,Propia,0,0,72
FT-09160,4.36,Alquilada,0,0,72
FT-09161,1.35,Alquilada,0,1,43
FT-09162,4.7,Propia,0,0,84
FT-09163,2.14,Propia,0,0,85
FT-09164,6.43,Propia,0,0,71
FT-09165,1.92,Alquilada,1,1,55
FT-09166,1.38,Propia,0,0,71
FT-09167,3.43,Alquilada,0,0,86
FT-09168,5.67,Alquilada,0,0,72
FT-09169,3.97,Alquilada,0,0,74
FT-09170,3.99,Alquilada,0,0,73
FT-09171,4.53,Propia,0,0,78
FT-09172,2.79,Propia,0,0,80
FT-09173,3.05,Propia,0,0,88
FT-09174,4.03,Propia,0,0,86
FT-09175,6.59,Alquilada,0,0,73
FT-09176,4.95,Alquilada,0,0,73
FT-09177,5.06,Alquilada,1,0,71
FT-09178,5.85,Alquilada,0,0,84
FT-09179,5.35,Propia,0,0,76
FT-09180,4.88,Alquilada,0,0,100
FT-09181,3.68,Propia,0,0,72
FT-09182,1.69,Alquilada,0,0,90
FT-09183,2.71,Propia,0,0,90
FT-09184,2.84,Propia,0,0,90
FT-09185,5.52,Propia,0,0,69
FT-09186,4.66,Propia,0,0,72
FT-09187,1.4,Propia,0,0,71
FT-09188,3.93,Propia,0,0,89
FT-09189,3.28,Propia,0,1,37
FT-09190,3.68,Alquilada,0,0,67
FT-09191,3.26,Alquilada,0,1,47
FT-09192,4.66,Alquilada,1,0,58
FT-09193,3.85,Propia,0,1,71
FT-09194,4.13,Propia,0,0,60
FT-09195,3.07,Propia,0,0,68
FT-09196,2.45,Alquilada,0,0,86
FT-09197,2.99,Alquilada,0,0,67
FT-09198,1.59,Alquilada,0,1,30
FT-09199,5.75,Propia,0,0,86
FT-09200,5.3,Alquilada,0,0,60
FT-09201,1.46,Alquilada,0,1,52
FT-09202,2.64,Propia,0,0,80
FT-09203,3.55,Propia,0,0,57
FT-09204,3.68,Propia,0,0,62
FT-09205,4.14,Alquilada,1,1,51
FT-09206,2.72,Alquilada,0,0,60
FT-09207,4.2,Alquilada,0,0,69
FT-09208,4.15,Propia,0,0,51
FT-09209,3.52,Propia,0,0,64
FT-09210,6.21,Alquilada,0,0,82
FT-09211,3.45,Propia,0,1,46
FT-09212,2.0,Propia,1,1,37
FT-09213,2.32,Propia,0,0,73
FT-09214,4.9,Propia,0,0,61
FT-09215,5.68,Propia,0,0,78
FT-09216,2.21,Alquilada,0,0,68
FT-09217,4.54,Propia,0,0,55
FT-09218,1.4,Alquilada,1,1,25
FT-09219,4.99,Propia,0,0,87
FT-09220,4.24,Propia,0,0,85
FT-09221,4.25,Alquilada,0,0,86
FT-09222,4.14,Propia,0,0,76
FT-09223,6.75,Propia,0,0,63
FT-09224,2.46,Alquilada,1,0,79
FT-09225,2.25,Alquilada,1,1,33
FT-09226,6.33,Alquilada,0,1,32
FT-09227,2.64,Alquilada,0,0,80
FT-09228,2.35,Alquilada,1,1,16
FT-09229,4.84,Alquilada,0,0,66
FT-09230,2.97,Propia,0,0,66
FT-09231,8.65,Propia,0,0,60
FT-09232,6.05,Propia,0,0,76
FT-09233,3.14,Propia,0,1,100
FT-09234,4.18,Propia,0,0,66
FT-09235,5.57,Propia,0,0,61
FT-09236,2.53,Propia,0,0,79
FT-09237,4.55,Propia,0,0,90
FT-09238,3.77,Propia,0,0,95
FT-09239,6.12,Propia,0,0,90
FT-09240,2.02,Propia,0,0,72
FT-09241,4.27,Propia,0,0,63
FT-09242,2.52,Propia,0,0,80
FT-09243,4.57,Alquilada,0,0,72
FT-09244,3.97,Propia,0,0,71
FT-09245,4.12,Propia,0,0,94
FT-09246,4.78,Propia,0,1,26
FT-09247,4.72,Alquilada,0,0,80
FT-09248,3.09,Propia,0,0,72
FT-09249,1.81,Propia,0,0,73
FT-09250,2.1,Propia,0,0,56
FT-09251,3.13,Propia,0,0,85
FT-09252,4.15,Propia,0,0,87
FT-09253,3.85,Propia,0,0,65
FT-09254,4.2,Alquilada,0,0,66
FT-09255,5.64,Propia,0,0,84
FT-09256,3.19,Propia,0,0,69
FT-09257,5.02,Alquilada,0,0,85
FT-09258,4.1,Propia,0,0,64
FT-09259,5.83,Propia,0,0,70
FT-09260,4.25,Propia,1,0,79
FT-09261,6.49,Propia,1,0,69
FT-09262,4.87,Propia,0,0,69
FT-09263,5.42,Propia,0,0,69
FT-09264,3.15,Propia,1,0,81
FT-09265,5.79,Alquilada,0,0,84
FT-09266,6.53,Propia,0,0,78
FT-09267,4.68,Alquilada,0,0,65
FT-09268,3.57,Propia,0,0,88
FT-09269,5.48,Propia,0,0,76
FT-09270,5.0,Propia,0,0,85
FT-09271,7.2,Alquilada,0,0,59
FT-09272,4.62,Propia,0,0,86
FT-09273,3.79,Alquilada,0,0,69
FT-09274,4.08,Propia,0,0,68
FT-09275,2.94,Alquilada,0,0,77
FT-09276,3.53,Propia,0,0,50
FT-09277,1.97,Propia,0,0,77
FT-09278,3.74,Alquilada,0,0,70
FT-09279,5.52,Propia,0,0,89
FT-09280,7.46,Alquilada,0,0,76
FT-09281,3.47,Propia,0,0,62
FT-09282,1.57,Propia,0,1,35
FT-09283,3.79,Propia,0,0,46
FT-09284,3.44,Propia,0,0,100
FT-09285,2.68,Propia,0,0,45
FT-09286,6.31,Alquilada,0,0,67
FT-09287,2.21,Propia,0,0,81
FT-09288,0.81,Propia,0,0,89
FT-09289,4.52,Propia,0,0,93
FT-09290,2.39,Alquilada,0,0,72
FT-09291,3.23,Propia,0,0,79
FT-09292,6.19,Propia,1,0,70
FT-09293,2.65,Propia,0,0,56
FT-09294,4.37,Propia,0,0,62
FT-09295,2.08,Propia,0,1,45
FT-09296,2.5,Alquilada,1,1,47
FT-09297,4.54,Alquilada,0,0,69
FT-09298,4.45,Propia,0,0,71
FT-09299,2.47,Propia,1,1,29
FT-09300,5.38,Propia,0,0,76
FT-09301,5.74,Propia,0,0,80
FT-09302,4.28,Propia,0,0,93
FT-09303,4.04,Alquilada,0,0,64
FT-09304,2.35,Alquilada,0,0,52
FT-09305,2.96,Propia,1,0,67
FT-09306,4.41,Alquilada,1,0,71
FT-09307,2.02,Propia,0,0,78
FT-09308,2.86,Propia,0,0,81
FT-09309,3.49,Propia,0,0,61
FT-09310,2.55,Propia,0,0,60
FT-09311,2.89,Propia,0,0,88
FT-09312,4.53,Propia,0,0,77
FT-09313,3.77,Propia,1,0,77
FT-09314,4.94,Alquilada,0,0,76
FT-09315,3.43,Propia,0,0,75
FT-09316,3.75,Propia,0,0,71
FT-09317,4.24,Propia,0,0,65
FT-09318,2.95,Propia,1,0,67
FT-09319,4.63,Propia,0,0,97
FT-09320,2.7,Propia,0,0,93
FT-09321,3.06,Propia,0,0,83
FT-09322,3.25,Propia,0,0,72
FT-09323,3.13,Propia,0,0,79
FT-09324,3.99,Propia,1,0,57
FT-09325,3.14,Alquilada,0,0,84
FT-09326,3.35,Alquilada,1,1,27
FT-09327,5.61,Propia,0,0,73
FT-09328,5.78,Alquilada,0,0,74
FT-09329,1.08,Propia,0,0,71
FT-09330,4.53,Alquilada,0,0,82
FT-09331,1.85,Propia,0,0,91
FT-09332,4.64,Alquilada,0,0,82
FT-09333,5.3,Propia,0,0,74
FT-09334,3.31,Propia,0,0,61
FT-09335,5.84,Propia,0,0,73
FT-09336,2.98,Propia,0,0,72
FT-09337,5.51,Propia,0,0,82
FT-09338,0.97,Alquilada,1,1,27
FT-09339,2.29,Propia,0,0,63
FT-09340,3.41,Propia,1,0,76
FT-09341,2.15,Propia,0,0,83
FT-09342,2.57,Propia,0,0,75
FT-09343,5.9,Propia,0,0,84
FT-09344,4.63,Alquilada,0,0,59
FT-09345,3.12,Propia,0,0,78
FT-09346,5.03,Alquilada,1,1,55
FT-09347,2.11,Propia,0,0,100
FT-09348,3.67,Propia,0,0,88
FT-09349,6.01,Propia,0,0,77
FT-09350,5.04,Propia,0,0,55
FT-09351,3.72,Alquilada,0,0,58
FT-09352,3.72,Alquilada,0,0,94
FT-09353,4.26,Propia,0,0,60
FT-09354,5.64,Propia,0,0,79
FT-09355,2.76,Alquilada,0,0,93
FT-09356,4.24,Alquilada,0,0,74
FT-09357,2.52,Propia,1,0,60
FT-09358,4.12,Propia,0,0,53
FT-09359,3.7,Propia,0,0,77
FT-09360,2.18,Propia,0,0,61
FT-09361,4.26,Propia,0,0,73
FT-09362,3.26,Propia,1,0,61
FT-09363,3.4,Propia,0,0,66
FT-09364,2.86,Propia,1,0,67
FT-09365,4.09,Propia,0,0,70
FT-09366,3.99,Alquilada,0,0,65
FT-09367,4.95,Alquilada,0,0,76
FT-09368,4.42,Propia,0,0,84
